longitude 	 latitude 	 weight
0.945739 	 0.744906 	 11.000000
0.948866 	 0.734088 	 18.000000
0.953088 	 0.718994 	 23.000000
0.958249 	 0.702893 	 16.000000
0.966693 	 0.691824 	 7.000000
0.991087 	 0.676226 	 3.000000
0.980453 	 0.686289 	 20.000000
0.978108 	 0.702138 	 18.000000
0.972166 	 0.716478 	 21.000000
0.966693 	 0.730566 	 21.000000
0.962002 	 0.746918 	 15.000000
0.965285 	 0.763774 	 2.000000
0.997342 	 0.698113 	 20.000000
0.991869 	 0.715220 	 20.000000
0.986708 	 0.729811 	 1.000000
0.981235 	 0.746415 	 19.000000
0.977326 	 0.760252 	 30.000000
0.988741 	 0.786667 	 8.000000
0.992651 	 0.774591 	 19.000000
0.997654 	 0.758239 	 22.000000
0.963253 	 0.670692 	 6.000000
0.845817 	 0.664906 	 10.000000
0.855981 	 0.669434 	 22.000000
0.878030 	 0.681258 	 21.000000
0.886161 	 0.684528 	 22.000000
0.854105 	 0.627673 	 12.000000
0.863018 	 0.632704 	 30.000000
0.869116 	 0.637233 	 31.000000
0.878812 	 0.641509 	 32.000000
0.885848 	 0.647044 	 32.000000
0.893041 	 0.649057 	 32.000000
0.904769 	 0.670440 	 408.000000
0.936200 	 0.692579 	 647.000000
0.844566 	 0.829434 	 147.000000
0.849257 	 0.864151 	 1.000000
0.853479 	 0.851572 	 15.000000
0.859421 	 0.832201 	 22.000000
0.870680 	 0.822390 	 25.000000
0.879281 	 0.817358 	 6.000000
0.893198 	 0.820377 	 1.000000
0.881470 	 0.845031 	 15.000000
0.885379 	 0.854088 	 31.000000
0.872869 	 0.860377 	 31.000000
0.860203 	 0.866164 	 17.000000
0.891790 	 0.872201 	 14.000000
0.900391 	 0.845786 	 1.000000
0.904613 	 0.823396 	 1.000000
0.934793 	 0.828428 	 29.000000
0.927287 	 0.843774 	 32.000000
0.921970 	 0.859371 	 35.000000
0.916497 	 0.875472 	 35.000000
0.910555 	 0.890818 	 38.000000
0.906020 	 0.910189 	 29.000000
0.903831 	 0.928050 	 50.000000
0.967318 	 0.835975 	 29.000000
0.958249 	 0.847799 	 36.000000
0.950899 	 0.862893 	 38.000000
0.946208 	 0.879748 	 36.000000
0.941986 	 0.895094 	 37.000000
0.936513 	 0.911195 	 32.000000
0.930571 	 0.930314 	 37.000000
0.924785 	 0.945912 	 42.000000
0.988898 	 0.836478 	 15.000000
0.987959 	 0.852075 	 35.000000
0.981548 	 0.867925 	 35.000000
0.979203 	 0.885786 	 29.000000
0.973886 	 0.902893 	 43.000000
0.970289 	 0.918994 	 42.000000
0.965754 	 0.934088 	 43.000000
0.957780 	 0.952201 	 47.000000
0.956372 	 0.972075 	 50.000000
1.000000 	 0.874969 	 111.000000
0.981235 	 0.982138 	 49.000000
0.912275 	 0.774843 	 7.000000
0.812197 	 0.738868 	 34.000000
0.826114 	 0.731824 	 63.000000
0.834715 	 0.742390 	 74.000000
0.841908 	 0.743396 	 45.000000
0.866302 	 0.738868 	 992.000000
0.829867 	 0.806038 	 1.000000
0.997498 	 0.953459 	 26.000000
0.998124 	 1.000000 	 29.000000
0.989367 	 0.993962 	 42.000000
